system:index,date,mean_ST_K,satellite,timestamp,.geo
1_1_1_LT05_149036_19891226,1989-12-26,269.7183036,LANDSAT_5,630651536573,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_19910420,1991-04-20,288.2429533,LANDSAT_5,672123465889,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_19920202,1992-02-02,263.2141171,LANDSAT_5,697006806826,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_19920218,1992-02-18,278.3180979,LANDSAT_5,698389196194,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_19921116,1992-11-16,282.629885,LANDSAT_5,721889809191,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_19930119,1993-01-19,263.5382084,LANDSAT_5,727419448673,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_19930308,1993-03-08,283.9234839,LANDSAT_5,731566676148,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_19930409,1993-04-09,276.7010595,LANDSAT_5,734331484412,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_19930425,1993-04-25,294.5907914,LANDSAT_5,735713893287,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_19930612,1993-06-12,298.4685724,LANDSAT_5,739861099434,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_19931018,1993-10-18,289.5624073,LANDSAT_5,750920278017,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_19931103,1993-11-03,285.4732793,LANDSAT_5,752302672313,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_19931205,1993-12-05,279.830192,LANDSAT_5,755067460788,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_19940327,1994-03-27,287.1081016,LANDSAT_5,764744174167,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_19940412,1994-04-12,285.8610916,LANDSAT_5,766126555082,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_19940428,1994-04-28,292.8562812,LANDSAT_5,767508938047,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_19940530,1994-05-30,295.6150132,LANDSAT_5,770273702974,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_19940701,1994-07-01,298.0025703,LANDSAT_5,773038459764,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_19940903,1994-09-03,297.9899056,LANDSAT_5,778567959207,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_19940919,1994-09-19,293.3514158,LANDSAT_5,779950333856,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_19941021,1994-10-21,287.5230531,LANDSAT_5,782715076122,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_19941106,1994-11-06,284.3940646,LANDSAT_5,784097442416,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_19951024,1995-10-24,285.3667248,LANDSAT_5,814509340782,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_19960128,1996-01-28,262.5585039,LANDSAT_5,822803999270,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_19960401,1996-04-01,285.7012689,LANDSAT_5,828333854564,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_19960417,1996-04-17,290.8193374,LANDSAT_5,829716313619,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_19960706,1996-07-06,292.6069478,LANDSAT_5,836628582695,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_19961010,1996-10-10,289.4211913,LANDSAT_5,844923290530,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_19970810,1997-08-10,297.0782299,LANDSAT_5,871189627599,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_19970911,1997-09-11,296.6186477,LANDSAT_5,873954485136,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_19970927,1997-09-27,287.6681008,LANDSAT_5,875336912856,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_19980509,1998-05-09,290.9119185,LANDSAT_5,894690788353,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_19980728,1998-07-28,298.8321017,LANDSAT_5,901602847938,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_19980829,1998-08-29,297.9646954,LANDSAT_5,904367666014,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_19980914,1998-09-14,295.4383832,LANDSAT_5,905750073047,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_19980930,1998-09-30,295.1143388,LANDSAT_5,907132477590,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_19981101,1998-11-01,286.9875863,LANDSAT_5,909897281405,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_19981117,1998-11-17,283.9548347,LANDSAT_5,911279689881,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_19990205,1999-02-05,276.196749,LANDSAT_5,918191696224,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_19990426,1999-04-26,293.4793013,LANDSAT_5,925103670975,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_19990816,1999-08-16,298.234868,LANDSAT_5,934780402758,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_20000327,2000-03-27,286.7228538,LANDSAT_5,954133805736,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_20000412,2000-04-12,291.3056769,LANDSAT_5,955516213165,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_20000428,2000-04-28,292.5679068,LANDSAT_5,956898666009,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_20000514,2000-05-14,295.950815,LANDSAT_5,958281093616,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_20010210,2001-02-10,279.3697927,LANDSAT_5,981782149163,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_20080418,2008-04-18,290.5547709,LANDSAT_5,1208496301842,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_20080504,2008-05-04,294.7133333,LANDSAT_5,1209878676470,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_20080723,2008-07-23,297.4769305,LANDSAT_5,1216790544036,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_20080925,2008-09-25,292.8719962,LANDSAT_5,1222320033737,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_20081011,2008-10-11,291.3603077,LANDSAT_5,1223702402450,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_20090131,2009-01-31,279.9496788,LANDSAT_5,1233379277777,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_20090216,2009-02-16,280.609664,LANDSAT_5,1234761702058,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_20090405,2009-04-05,287.3222561,LANDSAT_5,1238908967361,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_20090421,2009-04-21,291.3430182,LANDSAT_5,1240291386151,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_20090507,2009-05-07,292.2567954,LANDSAT_5,1241673804356,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_20090523,2009-05-23,295.836995,LANDSAT_5,1243056222288,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_20090608,2009-06-08,287.7560887,LANDSAT_5,1244438639066,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_20090710,2009-07-10,298.4638912,LANDSAT_5,1247203473475,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_20090726,2009-07-26,298.5852229,LANDSAT_5,1248585888738,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_20090811,2009-08-11,299.6983319,LANDSAT_5,1249968302728,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_20090827,2009-08-27,296.6629534,LANDSAT_5,1251350717720,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_20090912,2009-09-12,296.3251752,LANDSAT_5,1252733131274,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_20090928,2009-09-28,296.2977849,LANDSAT_5,1254115543076,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_20091014,2009-10-14,290.946437,LANDSAT_5,1255497953353,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_20091030,2009-10-30,285.728278,LANDSAT_5,1256880362085,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_20091217,2009-12-17,271.2399021,LANDSAT_5,1261027585821,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_20100118,2010-01-18,277.4610966,LANDSAT_5,1263792396763,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_20100203,2010-02-03,278.2288897,LANDSAT_5,1265174800443,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_20100307,2010-03-07,282.4075303,LANDSAT_5,1267939604772,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_20100424,2010-04-24,291.0103387,LANDSAT_5,1272086798952,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_20100526,2010-05-26,295.9757123,LANDSAT_5,1274851592092,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_20100627,2010-06-27,300.0268699,LANDSAT_5,1277616382266,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_20100713,2010-07-13,298.3968057,LANDSAT_5,1278998778819,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_20101017,2010-10-17,291.4269548,LANDSAT_5,1287293143768,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_20101102,2010-11-02,286.5904811,LANDSAT_5,1288675537638,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_20101204,2010-12-04,280.3920356,LANDSAT_5,1291440336280,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_20101220,2010-12-20,275.2995872,LANDSAT_5,1292822740429,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_20110105,2011-01-05,275.4019397,LANDSAT_5,1294205143467,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_20110121,2011-01-21,275.824752,LANDSAT_5,1295587543813,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_20110326,2011-03-26,288.9281377,LANDSAT_5,1301117137461,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_20110427,2011-04-27,293.6566765,LANDSAT_5,1303881926856,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_20110513,2011-05-13,293.6124602,LANDSAT_5,1305264322330,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_20110801,2011-08-01,301.5209444,LANDSAT_5,1312176285877,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_LT05_149036_20110918,2011-09-18,295.1573727,LANDSAT_5,1316323455419,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_148036_20220614,2022-06-14,296.895944,LANDSAT_7,1655179324168,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_148036_20220701,2022-07-01,297.5440743,LANDSAT_7,1656648059471,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_148036_20220718,2022-07-18,300.0645664,LANDSAT_7,1658116786584,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_148036_20220804,2022-08-04,297.7671151,LANDSAT_7,1659585504073,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_148036_20220821,2022-08-21,300.0056678,LANDSAT_7,1661054214607,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_148036_20220907,2022-09-07,298.2442592,LANDSAT_7,1662522917959,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_148036_20220924,2022-09-24,295.0499936,LANDSAT_7,1663991611934,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_148036_20221011,2022-10-11,291.2041288,LANDSAT_7,1665460293986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_148036_20221028,2022-10-28,285.9004492,LANDSAT_7,1666928965031,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_148036_20230212,2023-02-12,252.0324682,LANDSAT_7,1676173030766,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_148036_20230414,2023-04-14,291.2668238,LANDSAT_7,1681443094143,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_148036_20230528,2023-05-28,291.5353153,LANDSAT_7,1685244414802,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_148036_20230619,2023-06-19,297.8973633,LANDSAT_7,1687145024065,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_148037_20220614,2022-06-14,297.0744771,LANDSAT_7,1655179348014,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_148037_20220701,2022-07-01,297.5408174,LANDSAT_7,1656648083317,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_148037_20220718,2022-07-18,300.3198997,LANDSAT_7,1658116810431,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_148037_20221011,2022-10-11,291.1942489,LANDSAT_7,1665460317830,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_148037_20221028,2022-10-28,285.908175,LANDSAT_7,1666928988877,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_148037_20230414,2023-04-14,291.2670535,LANDSAT_7,1681443117986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_148037_20230528,2023-05-28,291.5547995,LANDSAT_7,1685244438642,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_148037_20230619,2023-06-19,297.8973633,LANDSAT_7,1687145047905,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_19990707,1999-07-07,300.6114095,LANDSAT_7,931325314029,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_19990723,1999-07-23,301.4816358,LANDSAT_7,932707716108,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_19990824,1999-08-24,300.262963,LANDSAT_7,935472522265,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_19991011,1999-10-11,292.6503186,LANDSAT_7,939619729582,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_19991128,1999-11-28,281.2207363,LANDSAT_7,943766914564,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20000303,2000-03-03,283.3271784,LANDSAT_7,952061305497,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20000506,2000-05-06,295.7465129,LANDSAT_7,957590880071,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20000709,2000-07-09,295.8264187,LANDSAT_7,963120440240,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20000826,2000-08-26,298.0092497,LANDSAT_7,967267605640,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20000911,2000-09-11,296.0016898,LANDSAT_7,968649988762,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20001013,2000-10-13,291.1672348,LANDSAT_7,971414760963,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20001114,2000-11-14,284.1786391,LANDSAT_7,974179568244,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20001130,2000-11-30,280.3323861,LANDSAT_7,975561970160,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20010101,2001-01-01,278.0307982,LANDSAT_7,978326771870,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20010202,2001-02-02,278.8404091,LANDSAT_7,981091575897,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20010218,2001-02-18,280.7431895,LANDSAT_7,982473972813,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20010407,2001-04-07,291.641585,LANDSAT_7,986621150147,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20010525,2001-05-25,297.4942715,LANDSAT_7,990768337384,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20010829,2001-08-29,299.6250401,LANDSAT_7,999062671334,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20010930,2001-09-30,294.4820964,LANDSAT_7,1001827449683,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20011219,2001-12-19,268.1136259,LANDSAT_7,1008739466699,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20020410,2002-04-10,287.5745829,LANDSAT_7,1018416277146,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20020613,2002-06-13,293.5086109,LANDSAT_7,1023945859345,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20020715,2002-07-15,299.0668727,LANDSAT_7,1026710649523,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20021003,2002-10-03,293.0616355,LANDSAT_7,1033622610958,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20021120,2002-11-20,283.2204308,LANDSAT_7,1037769833520,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20021222,2002-12-22,274.7776027,LANDSAT_7,1040534647054,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20030123,2003-01-23,277.045194,LANDSAT_7,1043299457252,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20030208,2003-02-08,278.6805539,LANDSAT_7,1044681866578,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20030413,2003-04-13,292.5302435,LANDSAT_7,1050211473622,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20030429,2003-04-29,291.2411432,LANDSAT_7,1051593873777,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20030531,2003-05-31,295.3938907,LANDSAT_7,1054358669945,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20030718,2003-07-18,300.4391338,LANDSAT_7,1058505861182,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20030920,2003-09-20,296.4018576,LANDSAT_7,1064035440648,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20031022,2003-10-22,288.8226313,LANDSAT_7,1066800246621,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20031123,2003-11-23,280.672474,LANDSAT_7,1069565067918,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20040126,2004-01-26,276.4791001,LANDSAT_7,1075094690908,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20040211,2004-02-11,271.177894,LANDSAT_7,1076477094796,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20040314,2004-03-14,285.446021,LANDSAT_7,1079241902929,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20040330,2004-03-30,289.9556841,LANDSAT_7,1080624304474,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20040415,2004-04-15,289.8431217,LANDSAT_7,1082006697923,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20040805,2004-08-05,297.9310066,LANDSAT_7,1091683476008,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20040821,2004-08-21,298.18216,LANDSAT_7,1093065875283,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20040906,2004-09-06,296.8968874,LANDSAT_7,1094448270104,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20041008,2004-10-08,292.7591099,LANDSAT_7,1097213055964,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20041024,2004-10-24,287.1836592,LANDSAT_7,1098595473479,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20041109,2004-11-09,284.1908859,LANDSAT_7,1099977883836,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20050402,2005-04-02,288.3408296,LANDSAT_7,1112419527053,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20050418,2005-04-18,290.3950209,LANDSAT_7,1113801920014,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20050504,2005-05-04,288.4501105,LANDSAT_7,1115184323858,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20050520,2005-05-20,292.3018914,LANDSAT_7,1116566724307,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20050621,2005-06-21,299.2357093,LANDSAT_7,1119331513483,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20050824,2005-08-24,298.0771584,LANDSAT_7,1124861104043,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20050909,2005-09-09,300.1573961,LANDSAT_7,1126243494592,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20050925,2005-09-25,295.0622193,LANDSAT_7,1127625892292,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20051011,2005-10-11,292.42125,LANDSAT_7,1129008291408,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20051027,2005-10-27,287.4560712,LANDSAT_7,1130390705237,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20051214,2005-12-14,275.5053978,LANDSAT_7,1134537925112,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20060216,2006-02-16,280.8481005,LANDSAT_7,1140067551873,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20060405,2006-04-05,290.0947327,LANDSAT_7,1144214751413,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20060523,2006-05-23,298.8591634,LANDSAT_7,1148361951961,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20060608,2006-06-08,298.3780549,LANDSAT_7,1149744349727,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20060624,2006-06-24,300.073832,LANDSAT_7,1151126744917,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20060710,2006-07-10,297.666926,LANDSAT_7,1152509138020,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20060726,2006-07-26,299.10894,LANDSAT_7,1153891529475,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20060827,2006-08-27,288.6038999,LANDSAT_7,1156656326025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20060928,2006-09-28,293.6534472,LANDSAT_7,1159421114534,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20061014,2006-10-14,289.3736209,LANDSAT_7,1160803515477,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20061030,2006-10-30,282.4389421,LANDSAT_7,1162185931159,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20061217,2006-12-17,277.4835277,LANDSAT_7,1166333158731,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20070102,2007-01-02,277.7418012,LANDSAT_7,1167715560848,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20070307,2007-03-07,283.8129035,LANDSAT_7,1173245178542,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20070323,2007-03-23,282.6627963,LANDSAT_7,1174627580100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20070408,2007-04-08,285.0044573,LANDSAT_7,1176009979514,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20070424,2007-04-24,294.5463454,LANDSAT_7,1177392376852,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20070510,2007-05-10,296.556447,LANDSAT_7,1178774771993,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20070611,2007-06-11,299.3096457,LANDSAT_7,1181539563794,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20070627,2007-06-27,299.2610044,LANDSAT_7,1182921962974,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20070830,2007-08-30,299.0434168,LANDSAT_7,1188451543689,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20071001,2007-10-01,293.0624642,LANDSAT_7,1191216332506,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20071017,2007-10-17,289.5034556,LANDSAT_7,1192598736452,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20071102,2007-11-02,286.3125795,LANDSAT_7,1193981147687,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20071118,2007-11-18,282.0043356,LANDSAT_7,1195363556638,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20071204,2007-12-04,277.8581067,LANDSAT_7,1196745963162,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20080309,2008-03-09,285.8654399,LANDSAT_7,1205040356837,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20080325,2008-03-25,289.1035285,LANDSAT_7,1206422756868,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20080613,2008-06-13,301.1480673,LANDSAT_7,1213334733495,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20080715,2008-07-15,299.4797074,LANDSAT_7,1216099511862,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_LE07_149036_20080731,2008-07-31,298.2622473,LANDSAT_7,1217481903180,"{""type"":""MultiPoint"",""coordinates"":[]}"
